EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
310205;0;ZG;1701;Baar;Mattweg;5;6340;0;Baar;2682388.295;1227341.407;de
310206;0;ZG;1701;Baar;Inwilerstrasse;22;6340;0;Baar;2682481.658;1227328.014;de
310207;0;ZG;1701;Baar;Inwilerstrasse;22a;6340;0;Baar;2682453.252;1227323.355;de
310208;0;ZG;1701;Baar;Inwilerstrasse;22b;6340;0;Baar;2682378.656;1227267.051;de
310209;0;ZG;1701;Baar;Inwilerstrasse;30;6340;0;Baar;2682530.682;1227214.319;de
310210;0;ZG;1701;Baar;Sternmattstrasse;10;6340;0;Baar;2682296.26;1227383.415;de
310211;0;ZG;1701;Baar;Dorfstrasse;29b;6340;0;Baar;2682256.322;1227496.16;de
310212;0;ZG;1701;Baar;Dorfstrasse;29;6340;0;Baar;2682243.451;1227537.011;de
310213;0;ZG;1701;Baar;Dorfstrasse;19a;6340;0;Baar;2682313.808;1227568.852;de
310214;0;ZG;1701;Baar;Dorfstrasse;13;6340;0;Baar;2682344.077;1227581.117;de
310215;0;ZG;1701;Baar;Dorfstrasse;25;6340;0;Baar;2682309.781;1227532.83;de
310216;0;ZG;1701;Baar;Dorfstrasse;23;6340;0;Baar;2682300.597;1227550.637;de
310217;0;ZG;1701;Baar;Dorfstrasse;27;6340;0;Baar;2682259.677;1227540.823;de
310218;0;ZG;1701;Baar;Dorfstrasse;11a;6340;0;Baar;2682367;1227567;de
310219;0;ZG;1701;Baar;Dorfstrasse;9a;6340;0;Baar;2682368.282;1227579.18;de
310220;0;ZG;1701;Baar;Dorfstrasse;9;6340;0;Baar;2682362.991;1227599.835;de
310221;0;ZG;1701;Baar;Dorfstrasse;17;6340;0;Baar;2682322.252;1227577.96;de
310222;0;ZG;1701;Baar;Dorfstrasse;31;6340;0;Baar;2682223.77;1227525.774;de
310223;0;ZG;1701;Baar;Dorfstrasse;35;6340;0;Baar;2682204.289;1227507.105;de
310224;0;ZG;1701;Baar;Dorfstrasse;31a;6340;0;Baar;2682242.334;1227488.071;de
310225;0;ZG;1701;Baar;Zugerstrasse;3;6340;0;Baar;2682185.745;1227462.215;de
310226;0;ZG;1701;Baar;Zugerstrasse;7;6340;0;Baar;2682185.14;1227411.342;de
310227;0;ZG;1701;Baar;Zugerstrasse;1;6340;0;Baar;2682202.278;1227477.358;de
310228;0;ZG;1701;Baar;Dorfstrasse;33;6340;0;Baar;2682212.18;1227520.041;de
310229;0;ZG;1701;Baar;Dorfstrasse;33a;6340;0;Baar;2682229.465;1227481.663;de
310230;0;ZG;1701;Baar;Sternenweg;4;6340;0;Baar;2682208.82;1227339.172;de
310231;0;ZG;1701;Baar;Sternenweg;6;6340;0;Baar;2682223.201;1227304.077;de
310232;0;ZG;1701;Baar;Zugerstrasse;11;6340;0;Baar;2682173.184;1227362.333;de
310233;0;ZG;1701;Baar;Zugerstrasse;11a;6340;0;Baar;2682193.681;1227361.159;de
310236;0;ZG;1701;Baar;Rosentalweg;5;6340;0;Baar;2682211.137;1227263.249;de
310237;0;ZG;1701;Baar;Rosentalweg;7;6340;0;Baar;2682222.73;1227242.9;de
310238;0;ZG;1701;Baar;Zugerstrasse;15;6340;0;Baar;2682167.71;1227308.672;de
310239;0;ZG;1701;Baar;Zugerstrasse;17;6340;0;Baar;2682162.73;1227284.265;de
310240;0;ZG;1701;Baar;Zugerstrasse;17a;6340;0;Baar;2682181.705;1227280.283;de
310241;0;ZG;1701;Baar;Zugerstrasse;19;6340;0;Baar;2682157.169;1227257.01;de
310242;0;ZG;1701;Baar;Zugerstrasse;19a;6340;0;Baar;2682176.14;1227253.128;de
310243;0;ZG;1701;Baar;Sternenweg;7;6340;0;Baar;2682282.422;1227306.346;de
310244;0;ZG;1701;Baar;Sternenweg;8;6340;0;Baar;2682248.239;1227276.563;de
310245;0;ZG;1701;Baar;Sternenweg;9;6340;0;Baar;2682271.538;1227288.006;de
310246;0;ZG;1701;Baar;Sternenhof;1;6340;0;Baar;2682278.154;1227234.547;de
310247;0;ZG;1701;Baar;Sternenhof;2;6340;0;Baar;2682252.988;1227230.98;de
310249;0;ZG;1701;Baar;Feldmatt;;6340;0;Baar;2682219.812;1227193.829;de
310250;0;ZG;1701;Baar;Rosentalweg;9;6340;0;Baar;2682202.901;1227229.299;de
310251;0;ZG;1701;Baar;Zugerstrasse;21;6340;0;Baar;2682153.568;1227218.985;de
310252;0;ZG;1701;Baar;Zugerstrasse;29;6340;0;Baar;2682171.056;1227133.463;de
310253;0;ZG;1701;Baar;Rosentalweg;11;6340;0;Baar;2682181.023;1227221.042;de
310254;0;ZG;1701;Baar;Zugerstrasse;23;6340;0;Baar;2682149.404;1227205.12;de
310255;0;ZG;1701;Baar;Zugerstrasse;41;6340;0;Baar;2682073.82;1226888.409;de
310256;0;ZG;1701;Baar;Zugerstrasse;41a;6340;0;Baar;2682081.669;1226879.709;de
310257;0;ZG;1701;Baar;Zugerstrasse;43;6340;0;Baar;2682073.305;1226865.908;de
310259;0;ZG;1701;Baar;Zugerstrasse;44;6340;0;Baar;2682041.73;1226872.58;de
310260;0;ZG;1701;Baar;Zugerstrasse;46;6340;0;Baar;2682038.013;1226855.295;de
310261;0;ZG;1701;Baar;Zugerstrasse;48;6340;0;Baar;2682035.471;1226840.598;de
310262;0;ZG;1701;Baar;Zugerstrasse;49;6340;0;Baar;2682060.921;1226771.682;de
310263;0;ZG;1701;Baar;Zugerstrasse;49a;6340;0;Baar;2682091.551;1226743.307;de
310264;0;ZG;1701;Baar;Zugerstrasse;51;6340;0;Baar;2682058.599;1226720.705;de
310265;0;ZG;1701;Baar;Zugerstrasse;53;6340;0;Baar;2682055.709;1226665.859;de
310266;0;ZG;1701;Baar;Neuhausweg;1;6340;0;Baar;2682048.565;1226629.31;de
310267;0;ZG;1701;Baar;Fliederweg;1;6340;0;Baar;2682074.02;1226640.947;de
310268;0;ZG;1701;Baar;Fliederweg;2;6340;0;Baar;2682099.783;1226632.697;de
310269;0;ZG;1701;Baar;Fliederweg;3;6340;0;Baar;2682085.111;1226658.846;de
310270;0;ZG;1701;Baar;Fliederweg;5;6340;0;Baar;2682087.328;1226694.72;de
310271;0;ZG;1701;Baar;Fliederweg;6;6340;0;Baar;2682109.047;1226687.601;de
310272;0;ZG;1701;Baar;Fliederweg;7;6340;0;Baar;2682092.808;1226704.49;de
310273;0;ZG;1701;Baar;Fliederweg;8;6340;0;Baar;2682112.124;1226713.588;de
310274;0;ZG;1701;Baar;Fliederweg;10;6340;0;Baar;2682118.087;1226753.738;de
310276;0;ZG;1701;Baar;Rosenweg;11;6340;0;Baar;2682146.443;1226725.839;de
310277;0;ZG;1701;Baar;Rosenweg;12;6340;0;Baar;2682177.485;1226775.38;de
310278;0;ZG;1701;Baar;Rosenweg;14;6340;0;Baar;2682212.907;1226766.231;de
310280;0;ZG;1701;Baar;Rosenweg;18;6340;0;Baar;2682259.44;1226750.74;de
310281;0;ZG;1701;Baar;Zugerstrasse;57;6340;0;Baar;2682014.984;1226590.899;de
310282;0;ZG;1701;Baar;Zugerstrasse;63;6340;0;Baar;2682008.932;1226569.663;de
310283;0;ZG;1701;Baar;Zugerstrasse;63a;6340;0;Baar;2682052.983;1226550.226;de
310284;0;ZG;1701;Baar;Zugerstrasse;65;6340;0;Baar;2682002.753;1226539.516;de
310285;0;ZG;1701;Baar;Zugerstrasse;65a;6340;0;Baar;2682011.021;1226536.007;de
310286;0;ZG;1701;Baar;Zugerstrasse;65b;6340;0;Baar;2682019.095;1226534.452;de
310287;0;ZG;1701;Baar;Zugerstrasse;65c;6340;0;Baar;2682044.126;1226527.171;de
310288;0;ZG;1701;Baar;Zugerstrasse;65d;6340;0;Baar;2682042.344;1226518.164;de
310289;0;ZG;1701;Baar;Zugerstrasse;67;6340;0;Baar;2681997.768;1226515.758;de
310290;0;ZG;1701;Baar;Zugerstrasse;67a;6340;0;Baar;2682007.128;1226512.019;de
310291;0;ZG;1701;Baar;Zugerstrasse;67b;6340;0;Baar;2682012.851;1226512.045;de
310292;0;ZG;1701;Baar;Zugerstrasse;67c;6340;0;Baar;2682038.393;1226500.477;de
310293;0;ZG;1701;Baar;Zugerstrasse;67d;6340;0;Baar;2682037.653;1226497.063;de
310294;0;ZG;1701;Baar;Zugerstrasse;69;6340;0;Baar;2682000.979;1226478.85;de
310297;0;ZG;1701;Baar;Neuhausweg;6;6340;0;Baar;2682093.11;1226598.632;de
310298;0;ZG;1701;Baar;Neuhausweg;6a;6340;0;Baar;2682074.874;1226567.396;de
310299;0;ZG;1701;Baar;Neuhausweg;8;6340;0;Baar;2682112.249;1226593.504;de
310300;0;ZG;1701;Baar;Rosenweg;1;6340;0;Baar;2682116.178;1226620.06;de
310301;0;ZG;1701;Baar;Rosenweg;7;6340;0;Baar;2682129.856;1226678.339;de
310302;0;ZG;1701;Baar;Rosenweg;9;6340;0;Baar;2682126.372;1226705.572;de
310303;0;ZG;1701;Baar;Rosenweg;2;6340;0;Baar;2682131.938;1226617.231;de
310304;0;ZG;1701;Baar;Rosenweg;4;6340;0;Baar;2682135.949;1226634.895;de
310305;0;ZG;1701;Baar;Rosenweg;6;6340;0;Baar;2682144.417;1226657.526;de
310306;0;ZG;1701;Baar;Rosenweg;6a;6340;0;Baar;2682165.701;1226647.717;de
310307;0;ZG;1701;Baar;Rosenweg;8a;6340;0;Baar;2682178.968;1226671.592;de
310308;0;ZG;1701;Baar;Zugerstrasse;73;6340;0;Baar;2681989.633;1226432.455;de
310309;0;ZG;1701;Baar;Zugerstrasse;73a;6340;0;Baar;2682012.782;1226426.759;de
310310;0;ZG;1701;Baar;Zugerstrasse;75;6340;0;Baar;2681973.098;1226399.429;de
310311;0;ZG;1701;Baar;Zugerstrasse;75a;6340;0;Baar;2682009.638;1226390.763;de
310312;0;ZG;1701;Baar;Zugerstrasse;76;6340;0;Baar;2681925.262;1226359.765;de
310313;0;ZG;1701;Baar;Zugerstrasse;76a;6340;0;Baar;2681891.171;1226381.807;de
310314;0;ZG;1701;Baar;Neufeldweg;4;6340;0;Baar;2682018.021;1226901.817;de
310315;0;ZG;1701;Baar;Neufeldweg;6;6340;0;Baar;2681999.683;1226892.672;de
310316;0;ZG;1701;Baar;Neufeldweg;8;6340;0;Baar;2681978.491;1226878.584;de
310317;0;ZG;1701;Baar;Neufeldweg;10;6340;0;Baar;2681976.48;1226877.996;de
310318;0;ZG;1701;Baar;Neufeldweg;12;6340;0;Baar;2681956.496;1226872.464;de
310319;0;ZG;1701;Baar;Neufeldweg;3;6340;0;Baar;2682017.11;1226876.737;de
310320;0;ZG;1701;Baar;Neufeldweg;5;6340;0;Baar;2682001.38;1226871.367;de
310321;0;ZG;1701;Baar;Neufeldweg;7;6340;0;Baar;2681978.642;1226863.955;de
310322;0;ZG;1701;Baar;Neufeldweg;9;6340;0;Baar;2681964.865;1226858.887;de
310323;0;ZG;1701;Baar;Unterfeldweg;4;6340;0;Baar;2682014.957;1226835.815;de
310324;0;ZG;1701;Baar;Unterfeldweg;6;6340;0;Baar;2682012.466;1226835.815;de
310325;0;ZG;1701;Baar;Unterfeldweg;8;6340;0;Baar;2681992.195;1226833.814;de
310326;0;ZG;1701;Baar;Unterfeldweg;10;6340;0;Baar;2681989.508;1226833.278;de
310327;0;ZG;1701;Baar;Unterfeldweg;12;6340;0;Baar;2681967.579;1226837.377;de
310328;0;ZG;1701;Baar;Unterfeldweg;16;6340;0;Baar;2681935.673;1226828.705;de
310329;0;ZG;1701;Baar;Unterfeldweg;18;6340;0;Baar;2681923.512;1226820.722;de
310330;0;ZG;1701;Baar;Unterfeldweg;20;6340;0;Baar;2681903.44;1226806.806;de
310331;0;ZG;1701;Baar;Unterfeldweg;20a;6340;0;Baar;2681895.235;1226797.722;de
310332;0;ZG;1701;Baar;Unterfeldweg;20b;6340;0;Baar;2681889.805;1226816.554;de
310334;0;ZG;1701;Baar;Unterfeldweg;20d;6340;0;Baar;2681892.004;1226837.637;de
310335;0;ZG;1701;Baar;Grabenstrasse;14;6340;0;Baar;2681853.704;1226823.501;de
310336;0;ZG;1701;Baar;Grabenstrasse;12;6340;0;Baar;2681854.014;1226783.386;de
310337;0;ZG;1701;Baar;Grabenstrasse;25;6340;0;Baar;2681816.078;1226760.151;de
310339;0;ZG;1701;Baar;Zugerstrasse;58;6340;0;Baar;2681999.958;1226669.015;de
310341;0;ZG;1701;Baar;Zugerstrasse;64a;6340;0;Baar;2681889.564;1226589.865;de
310343;0;ZG;1701;Baar;Zugerstrasse;22;6340;0;Baar;2682119.314;1227237.561;de
